lat;lon;slope_total_hujan_2021_2050;p_total_hujan_2021_2050;delta_total_hujan_2021_2050;slope_rx1day_2021_2050;p_rx1day_2021_2050;delta_rx1day_2021_2050;slope_rx5day_2021_2050;p_rx5day_2021_2050;delta_rx5day_2021_2050;slope_rx7day_2021_2050;p_rx7day_2021_2050;delta_rx7day_2021_2050;slope_rx10day_2021_2050;p_rx10day_2021_2050;delta_rx10day_2021_2050;slope_hari_hujan_1mm_2021_2050;p_hari_hujan_1mm_2021_2050;delta_hari_hujan_1mm_2021_2050;slope_hari_hujan_20mm_2021_2050;p_hari_hujan_20mm_2021_2050;delta_hari_hujan_20mm_2021_2050;slope_hari_hujan_50mm_2021_2050;p_hari_hujan_50mm_2021_2050;delta_hari_hujan_50mm_2021_2050;slope_hari_hujan_100mm_2021_2050;p_hari_hujan_100mm_2021_2050;delta_hari_hujan_100mm_2021_2050;slope_cwd_2021_2050;p_cwd_2021_2050;delta_cwd_2021_2050;slope_cdd_2021_2050;p_cdd_2021_2050;delta_cdd_2021_2050
-17.625;127.125;-3.883202652;0.378075741;38.74874;-0.081719491;0.839921306;-13.826492;-0.193418083;0.774998873;-63.82476;-0.106981363;0.891341737;-61.97701;-0.554663071;0.543012948;-38.30782;-0.382869855;0.243224136;5;-0.024916574;0.781480208;2;-0.003559511;0.838207226;-2;0.001112347;0.778332267;0;0.06785317;0.616311685;18;0.318798665;0.689966152;-37
-17.625;127.375;-3.325856903;0.449895423;83.63556;-0.026866366;0.947065244;-15.53144;-0.014728204;0.983898973;-69.48506;0.086760796;0.91670213;-69.12712;-0.452325518;0.625600344;-44.45468;-0.316351502;0.345315921;7;-0.050723026;0.57389232;2;-0.000889878;0.961912357;-2;0.001112347;0.778332267;0;0.069410456;0.60989635;18;0.155506118;0.841852461;-37
-17.625;127.625;-2.830075306;0.523932783;115.82625;-0.004420608;0.99202958;-14.688832;0.18415979;0.815002221;-74.55934;0.279834318;0.755408406;-75.557995;-0.303827325;0.75773756;-49.63439;-0.27919911;0.406996481;8;-0.070300334;0.430324891;0;0.012680756;0.592950662;-2;0.001112347;0.778332267;0;0.048720801;0.708305383;18;0.159288098;0.838040905;-37
-17.625;127.875;-2.391446897;0.594617741;141.89942;0.046995838;0.924600617;-14.296195;0.316725825;0.712775637;-80.15602;0.416047143;0.673186623;-76.883855;-0.212542505;0.844029488;-55.41714;-0.208898776;0.509910322;19;-0.047608454;0.61468593;0;0.002002225;0.928712995;-2;0.001112347;0.778332267;0;0.024471635;0.847974383;18;0.117686318;0.889370783;-38
-17.625;128.125;-2.190576331;0.62454647;139.2098;0.091290244;0.854447055;-8.9464;0.369304236;0.668930225;-76.68596;0.523145069;0.607992083;-70.14392;-0.164310941;0.885837206;-51.91268;-0.130144605;0.681579084;17;-0.049388209;0.588339496;-2;0.01134594;0.5992669;-2;-0.003114572;0.569726852;0;-0.018242492;0.875133626;9;-0.440266963;0.615305039;-86
-17.625;128.375;-2.091159355;0.637565104;128.85949;0.127343568;0.786657802;-1.278775;0.353272475;0.67668484;-68.84912;0.611403707;0.546633253;-61.35692;-0.203001205;0.86198873;-43.88663;-0.087875417;0.782949862;10;-0.068298109;0.437193854;-3;0.017352614;0.383010343;-1;-0.003114572;0.569726852;0;0.003559511;0.974557051;7;-0.358843159;0.695562173;-86
-17.625;128.625;-1.974573304;0.654967349;124.95974;0.179522705;0.687807617;6.058132;0.326755875;0.700327715;-61.6025;0.654311984;0.520213512;-53.548905;-0.285789362;0.811996123;-36.50643;-0.079866518;0.806061633;9;-0.077864294;0.363888849;-3;0.029810901;0.173484888;1;-0.004226919;0.280011461;0;0.010456062;0.923894666;7;-0.611123471;0.553262139;-103
-17.625;128.875;-1.804944073;0.680352215;126.04604;0.220399064;0.606609218;10.812794;0.305705223;0.721920467;-51.87851;0.584274592;0.564401779;-46.93852;-0.388858152;0.751586977;-28.1219;-0.046718576;0.890273087;10;-0.101446051;0.282062213;-5;0.018020022;0.329745562;1;-0.004226919;0.280011461;0;-0.035150167;0.73748423;7;-0.376863181;0.711829039;-103
-17.625;129.125;-1.627486049;0.706916116;127.2617;0.209630459;0.61657524;7.381605;0.242771517;0.780573379;-41.22626;0.496300387;0.62700194;-40.34284;-0.49358069;0.692103996;-20.06309;0.051612903;0.874498967;13;-0.113014461;0.229567459;-6;0.022914349;0.159071094;1;-0.004226919;0.280011461;0;0.004894327;0.959654435;7;-0.498553949;0.605307707;-103
-17.625;129.375;-1.456556107;0.735318323;131.1861;0.166827846;0.691209271;4.15633;0.261727656;0.771482267;-30.907144;0.434769543;0.679052198;-33.916836;-0.532650794;0.675091937;-15.24719;-0.001334816;0.996564616;13;-0.073414905;0.426356013;-6;0.015350389;0.350336489;0;-0.004226919;0.280011461;0;0.017797553;0.823923135;7;-0.859176863;0.300293181;-83
-17.625;129.625;-1.36065602;0.751729532;137.83907;0.085093091;0.82736698;-4.103477;0.227192638;0.78698687;-22.924304;0.343805535;0.730728847;-26.32761;-0.536857241;0.660976089;-9.46344;-0.035595106;0.9116664;11;-0.061401557;0.505859994;-7;0.012458287;0.445609089;0;0;;0;0.008008899;0.921718364;7;-0.866518354;0.212200539;-83
-17.625;129.875;-1.280767168;0.768367134;146.74749;0.016305091;0.964527331;-12.041773;0.200812764;0.800460472;-14.81866;0.227880869;0.815220977;-18.56741;-0.550857503;0.643711741;-4.45337;-0.0756396;0.812925133;16;-0.040266963;0.676976828;-3;0.004004449;0.789051781;-1;0;;0;0.005116796;0.949290056;7;-1.063403782;0.130504329;-83
-17.625;130.125;-1.213141969;0.785187131;158.23034;-0.036139496;0.916908623;-20.0756;0.145113875;0.850469841;-7.104095;0.074211459;0.939210353;-10.71231;-0.587826182;0.61517394;0.06182;-0.044716352;0.891920119;20;-0.03003337;0.751476532;-1;-0.004004449;0.772396037;-1;0;;0;-0.023359288;0.779105789;7;-1.12057842;0.104049372;-86
-17.625;130.375;-1.133778265;0.803840514;171.13031;-0.074055287;0.820946891;-28.302072;0.148541897;0.854550393;0.77298;-0.012662729;0.989635599;-2.68543;-0.607131203;0.601417523;5.59497;-0.055172414;0.867295;22;-0.066740823;0.481770564;0;-0.008231368;0.611381181;-1;0;;0;0.028698554;0.762887797;16;-1.198442714;0.094213603;-86
-17.625;130.625;-1.041375041;0.824223837;183.07213;-0.061121263;0.855530589;-36.91735;0.205646264;0.818044522;9.9227;0.05171987;0.960357256;6.76878;-0.525988952;0.664329597;12.72081;0.002224694;0.994524849;25;-0.054282536;0.572995069;2;-0.008231368;0.611381181;-1;0;;0;0.005339266;0.945232242;9;-0.764182425;0.235341793;-11
-17.625;130.875;-0.932389826;0.84484079;200.95594;-0.05697623;0.865718307;-37.380882;0.277183144;0.76958415;16.57054;0.148852722;0.890711107;11.51521;-0.368414378;0.767894136;18.46741;-0.024026696;0.941917141;20;-0.043604004;0.664422578;2;-0.005116796;0.765986311;-1;0;;0;0.04538376;0.526330259;10;-0.876084538;0.17787662;-11
-17.625;131.125;-0.838978178;0.860912793;229.19744;-0.040579432;0.894559111;-24.80713;0.322543304;0.727102298;18.06968;0.193400686;0.853610293;7.22295;-0.279667279;0.818138827;16.51412;-0.038709677;0.907812344;17;-0.019354839;0.859072564;4;-0.006896552;0.731196078;-1;0;;0;-0.012903226;0.887086958;10;-0.799777531;0.205559686;-11
-17.625;131.375;-0.730895909;0.878628644;254.74235;0.003022524;0.991360698;-11.112156;0.397938802;0.657148605;20.180965;0.334088792;0.741497592;5.75667;-0.149116914;0.899577002;15.64205;-0.020022247;0.954157987;22;0.016240267;0.879418172;4;-0.004226919;0.80921325;0;0;;0;-0.017352614;0.839386611;10;-0.870300334;0.16810602;-14
-17.625;131.625;-0.61722275;0.896833779;277.23853;0.081130813;0.751499555;2.669189;0.497817024;0.565696871;22.60748;0.503863456;0.605530512;7.59259;0.06755741;0.953337993;24.23044;-0.05650723;0.870759218;20;0.036929922;0.728546779;6;-0.002669633;0.838894882;0;0;;0;-0.020467186;0.81219717;10;-0.984427141;0.128259108;-14
-17.625;131.875;-0.501276231;0.915827;299.5071;0.18259445;0.442558989;15.603054;0.620030833;0.461487028;24.5868;0.674829879;0.479666297;9.00114;0.39061223;0.730795927;35.48828;-0.006229143;0.985844499;22;0.019799778;0.849855803;5;0.005116796;0.716471832;1;0;;0;-0.036707453;0.666277392;10;-1.404449388;0.055804442;-59
-17.625;132.125;-0.375076892;0.936839118;321.09662;0.218496225;0.341616196;18.713444;0.761896842;0.356298045;32.72058;0.908072642;0.335594819;12.33905;0.723336618;0.51879053;46.69081;0.005561735;0.987495761;19;0.006006674;0.951094947;5;-0.001557286;0.925104123;1;0;;0;0.01512792;0.861622331;10;-1.316351502;0.073264562;-59
-17.625;132.375;-0.054975393;0.990606992;328.96435;0.243073291;0.305793966;22.634957;0.88334298;0.279997532;38.00227;1.057245069;0.264310246;18.38505;0.972302095;0.377144635;52.972256;0.019577308;0.956112757;20;-0.012013348;0.903031175;6;0.002669633;0.862365958;2;0;;0;0.019132369;0.831599094;10;-1.351946607;0.063129185;-59
-17.625;132.625;0.321157586;0.944356957;331.21039;0.265484317;0.298549374;26.70189;1.024403117;0.210113818;44.23967;1.266252618;0.186942644;32.04509;1.182158457;0.282365278;57.64846;-0.018464961;0.960653369;17;0.006229143;0.94507759;5;0.009121246;0.55650134;2;0;;0;0.051167964;0.562967533;9;-1.299666296;0.070049788;-59
-17.625;132.875;0.674652242;0.882968274;336.55655;0.261536962;0.362140378;29.530655;1.175065059;0.149072989;50.31786;1.490033785;0.128548792;43.2446;1.412755395;0.212146732;61.1845;-0.074527253;0.838046595;18;0.055172414;0.555726866;5;0.011123471;0.476060292;2;0;;0;0.016462736;0.855172946;5;-0.52080089;0.397741918;-11
-17.625;133.125;1.024909555;0.823135903;341.24549;0.28275574;0.370511635;31.770083;1.353701281;0.1010492;55.076;1.791821474;0.074654376;54.32106;1.656313059;0.158423446;63.0374;-0.040711902;0.912553297;21;0.028921023;0.749158591;2;0.021802002;0.12759388;2;0;;0;-0.005784205;0.950862777;5;-0.62246941;0.27819965;-11
-17.625;133.375;1.402379126;0.762925962;350.3911;0.374927785;0.286574448;37.580445;1.638587196;0.059396082;61.6697;2.06353751;0.047868292;61.66971;1.904755337;0.125843559;70.66013;0.00378198;0.991829054;25;0.067408231;0.4380965;3;0.029365962;0.140046442;2;0;;0;-0.024916574;0.795842353;5;-0.378865406;0.556344031;-20
-17.625;133.625;1.738271731;0.715156837;360.20763;0.476392295;0.211047109;43.716433;1.871265838;0.039543905;68.52784;2.267469078;0.036653559;68.46389;2.111232399;0.110068991;78.39784;0.028476085;0.934911597;22;0.050723026;0.578390128;2;0.02625139;0.251650108;2;0;;0;-0.012013348;0.885903691;5;0.006896552;0.992277076;-20
-17.625;133.875;1.718530632;0.722515823;360.70775;0.504118395;0.163274254;38.603236;1.875610419;0.031766916;66.8054;2.16422472;0.035614176;66.22135;2.008019183;0.118605576;75.0436;0.062958843;0.864154644;20;0.047830923;0.59994397;4;0.021357063;0.267669543;2;0;;0;-0.013570634;0.885886867;8;-0.301223582;0.668699786;-20
-17.625;134.125;1.707040885;0.73204932;364.9475;0.51288116;0.1533957;33.551;1.86945584;0.029196574;65.93298;2.053205663;0.038315502;64.802664;1.900259311;0.134780037;72.58656;0.054949944;0.882359756;20;0.031368187;0.734363109;5;0.019132369;0.321801067;2;0;;0;-0.060734149;0.510599462;8;-0.012458287;0.98497277;-20
-17.625;134.375;1.665254945;0.744133716;367.03744;0.496939774;0.172241389;27.69444;1.782164978;0.035288491;63.87893;1.913323955;0.045584703;62.193695;1.728358762;0.166798154;68.74649;0.044048943;0.907919315;18;0.009343715;0.924224776;6;0.014238042;0.393854923;2;0;;0;-0.034927697;0.653455284;9;0.530812013;0.426955833;-20
-17.625;134.625;1.610891689;0.755476362;364.7345;0.503504606;0.175334102;21.629985;1.646552689;0.050403071;61.69857;1.72888745;0.063812329;58.77039;1.550297475;0.206988511;64.72736;0.057842047;0.879930145;17;0.008898776;0.929183712;7;0.011790879;0.499077662;1;0.006006674;0.120552761;0;-0.038264739;0.653738929;9;0.429365962;0.526600634;-20
-17.625;134.875;1.537654067;0.768764275;358.37694;0.519474122;0.177920572;15.454288;1.447901257;0.087006634;55.82194;1.45003718;0.117981935;53.054765;1.360128905;0.262195971;60.85642;-0.001334816;0.997159098;14;-0.009121246;0.932405496;7;0.015572859;0.397321844;1;0.006006674;0.120552761;0;0.028253615;0.722490641;9;0.478309232;0.476803256;-18
-17.625;135.125;1.509687106;0.772973;351.8601;0.505325642;0.183991071;11.576993;1.25137668;0.127620844;49.071605;1.212943098;0.179857701;46.60818;1.208746985;0.306205053;60.49542;0.054949944;0.878738357;16;-0.035150167;0.747581796;5;0.024026696;0.208330243;2;0.006006674;0.120552761;0;0.029365962;0.699514858;9;0.534816463;0.40746465;-23
-17.625;135.375;1.551061008;0.764908001;343.86357;0.472220223;0.194345802;14.449857;1.101184113;0.147357075;46.16452;0.991319551;0.252002953;42.32176;1.040928107;0.356727113;55.09619;0.077641824;0.832490507;20;-0.034482759;0.744518864;3;0.024026696;0.208330243;2;0;;0;0.093214683;0.406734839;12;0.499221357;0.433636218;-23
-17.625;135.625;1.595406765;0.756865359;335.1525;0.447389289;0.210573992;18.104969;0.886933879;0.212387356;43.34226;0.704102287;0.406330103;37.34779;0.864484355;0.427572709;48.339366;0.082313682;0.825340505;18;-0.034260289;0.72788457;2;0.024026696;0.208330243;2;0;;0;0.106117909;0.327280122;10;0.36618465;0.574256498;-23
-17.625;135.875;1.64738477;0.749903218;327.01335;0.411977374;0.25959432;21.763617;0.637165073;0.352649522;40.798625;0.39323269;0.646089861;32.53303;0.689900299;0.518276246;42.235515;0.07185762;0.847878829;12;-0.034482759;0.729351828;3;0.031590656;0.111265285;2;0;;0;0.117686318;0.290596781;9;0.352614016;0.592799939;-22
-17.625;136.125;1.701571519;0.744701963;318.00857;0.398408265;0.304008874;24.836708;0.372287586;0.585640236;38.26824;0.073685525;0.933896146;29.03762;0.476850655;0.658756066;36.7404;0.10189099;0.784488635;12;-0.034260289;0.74690633;1;0.023581758;0.198954813;2;0.002892102;0.462365063;0;0.112124583;0.319313419;8;0.133481646;0.84435616;-22
-17.625;136.375;1.767712659;0.74055208;310.5169;0.36439214;0.396297545;23.44791;0.158825588;0.817708958;26.89539;-0.20208278;0.827029021;17.677665;0.291558521;0.794603403;26.91182;0.123025584;0.733216984;13;-0.026028921;0.81495384;3;0.022024472;0.251623439;2;0.002892102;0.462365063;0;0.072525028;0.414691033;10;-0.016240267;0.981293981;-22
-17.625;136.625;1.709528961;0.754054537;317.07124;0.273429915;0.517589184;15.011123;0.142162128;0.83388608;20.546349;-0.1727619;0.852541223;13.03921;0.334773968;0.770878086;23.18832;0.140823137;0.693537513;16;-0.024471635;0.824731792;3;0.024026696;0.190352292;2;0.002892102;0.462365063;0;0.106117909;0.345246822;10;-0.048053393;0.949067997;-89
-17.625;136.875;1.617881822;0.77226136;323.35494;0.229567725;0.572622079;12.444657;0.18133161;0.789442216;17.56327;-0.137245378;0.884260177;9.335175;0.387284095;0.743358731;22.79858;0.145494994;0.690106022;17;0.009788654;0.928744603;5;0.014238042;0.41960536;1;0;;0;0.112347052;0.374445283;10;-0.224471635;0.74877719;-89
-17.625;137.125;1.519929909;0.791658421;330.57883;0.142434924;0.714331126;9.449475;0.219000524;0.754644658;25.644955;-0.097659275;0.919510524;12.807564;0.467352621;0.705673922;22.42505;0.177753059;0.630784467;22;0.014460512;0.895073417;6;0.000667408;0.971451925;1;0;;0;0.078086763;0.531788294;10;-0.13971079;0.838401563;-81
-17.625;137.375;1.432357789;0.809493062;340.66615;0.037265947;0.921345675;6.371396;0.26055157;0.725315102;34.221906;0.011729786;0.990612824;23.752186;0.594551157;0.65230591;22.63546;0.169521691;0.642603471;22;0.023136819;0.847282955;5;-0.014905451;0.44213333;0;-0.005561735;0.151899828;0;0.089432703;0.470221671;12;0.036484983;0.95994341;-75
-17.625;137.625;1.342258857;0.82716289;350.4523;-0.072968724;0.845996704;9.619724;0.258982647;0.74468516;41.66929;0.076070498;0.942219403;33.36932;0.791804514;0.576345231;32.29313;0.113904338;0.760437415;20;0.036707453;0.782199081;5;-0.002002225;0.909925359;1;-0.005561735;0.151899828;0;0.111234705;0.350303718;11;0.127474972;0.858129862;-74
-17.625;137.875;1.23940012;0.846074493;361.54385;-0.155126213;0.682761772;12.531429;0.188378585;0.831046517;48.33186;0.12321435;0.912466782;40.85605;0.901710404;0.553839626;40.83096;0.108565072;0.765966258;21;0.032925473;0.816042414;5;-0.008676307;0.661115567;1;-0.005561735;0.151899828;0;0.159733037;0.171004123;9;0.336818687;0.647097963;-74
-17.625;138.125;1.081850761;0.869937467;377.5805;-0.161209044;0.65588632;15.417043;0.221222409;0.814983626;54.61784;0.257057833;0.829068877;48.03351;0.838769823;0.601581704;45.04687;0.108342603;0.766081157;24;0.055617353;0.718470207;5;-0.021579533;0.368795634;1;-0.005561735;0.151899828;0;0.089432703;0.451391057;6;-0.03003337;0.963633578;-74
-17.625;138.375;0.931406174;0.891630242;392.17083;-0.178465293;0.621026229;17.86241;0.264408378;0.798530513;59.41485;0.267473705;0.836693001;53.8173;0.733959894;0.667722596;45.19066;0.099443826;0.789422242;29;0.064961068;0.692596992;1;-0.020467186;0.459794429;1;-0.005561735;0.151899828;0;0.110344828;0.357610098;7;0.154393771;0.812505833;-74
-17.625;138.625;0.807908739;0.909159409;410.49175;-0.233990927;0.554768546;20.737897;0.221919137;0.846309474;65.068775;0.263841613;0.853709346;60.64176;0.674871639;0.711819879;44.202564;0.15483871;0.674895464;30;0.093659622;0.585693773;6;-0.03403782;0.281119266;1;-0.002447164;0.534589973;0;0.189321468;0.137275061;16;0.127474972;0.841280618;-83
-17.625;138.875;0.665563286;0.926881381;427.0207;-0.289222087;0.508136926;17.741029;0.112885285;0.927530776;71.510567;0.264135168;0.865178313;70.35781;0.680592092;0.723899643;54.3522;0.170189099;0.649300195;32;0.094104561;0.599697264;5;-0.048498331;0.169908732;0;-0.002447164;0.534589973;0;0.195550612;0.122222742;16;-0.042046719;0.942617011;-81
-17.625;139.125;0.492407464;0.946591237;438.70576;-0.283956153;0.567466447;13.128245;-0.026071611;0.984174123;69.02507;0.186379027;0.909987069;68.77287;0.705488117;0.728527074;69.08523;0.111012236;0.767404237;28;0.096996663;0.571540917;6;-0.060956618;0.1211655;0;-0.002447164;0.534589973;0;0.193548387;0.110073062;17;0.36996663;0.400998876;10
-17.625;139.375;0.679224881;0.925187133;455.55767;-0.276549135;0.573863689;7.296726;0.009032769;0.99439389;59.22196;0.25156295;0.876914669;61.26214;0.84363499;0.67443399;81.83056;0.087652948;0.813894876;30;0.096106785;0.588884432;6;-0.054282536;0.126716021;0;-0.002447164;0.534589973;0;0.168186874;0.172881029;14;0.334371524;0.465337894;10
-17.625;139.625;1.066140291;0.877878204;470.9977;-0.282083314;0.528198419;-1.51292;0.093964217;0.937538515;43.00001;0.499542803;0.741552351;60.64534;1.160118066;0.542888039;93.212505;0.005784205;0.987748196;27;0.095439377;0.573435562;7;-0.029588432;0.276531186;0;-0.002447164;0.534589973;0;0.165739711;0.185819444;14;0.426696329;0.321304475;11
-17.625;139.875;1.426274516;0.832577194;491.2103;-0.334429798;0.437162129;-9.606812;0.197440658;0.86521676;27.92295;0.699524474;0.629654219;60.222746;1.332463637;0.469153079;99.708455;-0.020244716;0.957176989;27;0.112124583;0.495102267;10;-0.019354839;0.41560332;-1;0.002002225;0.611796275;0;0.109010011;0.366296488;14;0.401557286;0.336752398;15
-17.625;140.125;1.780572316;0.789898615;516.42256;-0.376995716;0.388579817;-17.83218;0.281643555;0.811288486;12.489526;0.763936283;0.596265362;58.77326;1.385055356;0.451580669;99.74434;0.042936596;0.907887215;31;0.081423804;0.58057671;10;-0.016462736;0.551158272;-1;0.002002225;0.611796275;0;0.150389321;0.201525904;14;0.400667408;0.336163771;14
-17.625;140.375;2.142505595;0.74739221;542.537;-0.443366725;0.345695772;-25.316196;0.203699133;0.869212096;14.43176;0.535464053;0.721989151;59.85411;1.310800638;0.487856503;102.49162;0.024916574;0.945711969;30;0.087652948;0.563699365;9;-0.02246941;0.431310224;-1;-0.002224694;0.685145227;0;0.104338154;0.311804218;5;0.406451613;0.303459984;14
-17.625;140.625;2.524417397;0.704601134;569.3849;-0.509941955;0.325005425;-25.862783;0.140655784;0.915286329;20.39596;0.298128793;0.85180302;65.00124;1.112237597;0.572979907;109.67796;0.115016685;0.755442096;29;0.073859844;0.617648641;12;0.008453838;0.769359329;-1;-0.005561735;0.396960598;0;0.11323693;0.292189917;5;0.281423804;0.456641295;14
-17.625;140.875;2.628858033;0.678608345;579.9743;-0.385297556;0.397636509;-16.776885;0.187945513;0.879806115;31.79363;0.148665147;0.922694077;74.111904;0.965615326;0.601897274;125.92575;0.04137931;0.911528681;24;0.096774194;0.477693235;12;-0.002669633;0.925108199;-1;-0.002224694;0.685145227;0;0.167074527;0.10382933;6;0.133259177;0.730293703;14
-17.625;141.125;2.682385775;0.656780245;582.94715;-0.340289808;0.415528388;-7.61847;0.17833776;0.882937088;40.152666;0.012209429;0.993625514;80.070086;0.712247295;0.688134129;138.79196;0.032703003;0.92893637;21;0.113681869;0.383531248;14;-0.022246941;0.471110276;-1;-0.002224694;0.685145227;0;0.040934372;0.721559383;2;0.294549499;0.42339787;15
-17.625;141.375;2.740366383;0.63729784;587.9385;-0.339871178;0.430277069;0.5956;0.143752104;0.906993768;46.867955;-0.043709735;0.978250205;84.38105;0.588403123;0.737578946;150.10767;0.069410456;0.854322325;22;0.166852058;0.184252262;18;-0.011123471;0.711358022;0;0;;0;0.012013348;0.901575598;4;0.297886541;0.414562633;15
-17.625;141.625;2.820942125;0.618191846;592.0993;-0.356628629;0.460742072;5.495735;0.122171603;0.924218713;48.2201;-0.092816904;0.956931227;83.17438;0.407170091;0.819907024;155.8415;0.130367075;0.733743873;22;0.161067853;0.167970601;17;-0.005116796;0.855304239;0;-0.009121246;0.160004736;0;0.017352614;0.853450379;4;0.273414905;0.47098256;15
-17.625;141.875;2.922891128;0.599603513;597.9055;-0.474739012;0.397495185;6.261998;0.143743018;0.916846225;51.38286;-0.163019713;0.930443451;83.70908;0.239177002;0.898808604;158.453564;0.106117909;0.785173801;20;0.162847608;0.162721921;14;0.020022247;0.503661874;1;-0.014238042;0.121812322;0;-0.000444939;0.995444831;2;0.32458287;0.52653504;15
-17.625;142.125;2.949004983;0.585669102;586.2188;-0.534858349;0.37512523;8.432105;0.22650622;0.875651157;54.81385;-0.049832389;0.979580647;83.23061;0.207037221;0.914494159;155.59693;0.027141268;0.941447654;16;0.171968854;0.135147457;14;0.017130145;0.556168246;1;-0.014238042;0.121812322;0;0.05650723;0.460913949;2;0.1810901;0.713135284;17
-17.625;142.375;2.830780403;0.57856232;548.0157;-0.355298799;0.536335368;13.584942;0.377838774;0.790343797;42.71538;0.201602178;0.91372923;69.42603;0.42243337;0.817841097;146.921924;0.056284761;0.879227787;18;0.117241379;0.280828905;12;0.003559511;0.880496036;1;-0.014238042;0.121812322;0;-0.016907675;0.833428176;2;-0.136818687;0.877514203;-8
-17.625;142.625;2.729747095;0.571905101;513.9947;-0.147516713;0.792523203;17.89538;0.519039524;0.710170032;29.07837;0.432090246;0.808928686;55.67402;0.605863192;0.72914938;133.537;0.050945495;0.893016281;19;0.128809789;0.189752057;11;-0.006229143;0.806129529;1;-0.012680756;0.137926908;0;-0.022024472;0.818403286;-2;-0.649833148;0.490913022;-35
-17.625;142.875;2.658946592;0.564909093;485.95303;0.055639956;0.921123974;21.754498;0.728652537;0.595792359;18.427086;0.661194944;0.701664603;41.9748;0.752118125;0.654398967;118.6241;0.044048943;0.910729886;22;0.098331479;0.28756943;9;-0.006896552;0.775791418;0;-0.001112347;0.911313181;0;-0.063403782;0.652133484;-5;-0.288987764;0.754008496;-34
-17.625;143.125;2.576080489;0.564135028;460.6686;0.1902946;0.741564515;17.808735;0.928394703;0.493466783;9.201476;0.921432533;0.583430446;29.159974;0.91158861;0.577845482;103.83317;0.054282536;0.893474309;28;0.09054505;0.375794269;10;-0.002669633;0.910232599;0;0.004004449;0.591863741;0;-0.091434928;0.513904537;-5;-0.361957731;0.687453984;-45
-17.625;143.375;2.497347108;0.566915187;441.6431;0.34092522;0.570438942;13.6765;1.050761033;0.43315146;0.13553;1.040258233;0.525145396;17.2166;1.088006463;0.498204216;89.51404;0.043159066;0.910021414;23;0.070300334;0.510618315;10;-0.009121246;0.702576929;0;0.004004449;0.591863741;0;-0.114126808;0.439266158;-5;0.137041157;0.883891153;-44
-17.625;143.625;2.171016774;0.615861957;426.399;0.411486297;0.482812374;8.473252;1.195920942;0.373028483;-7.20567;1.12879831;0.483165882;7.02788;1.095304358;0.486455829;75.64789;0.026028921;0.94963139;30;0.051167964;0.612779249;9;0.009121246;0.672989983;0;0.009121246;0.160004736;0;-0.198887653;0.316905831;-5;0.50945495;0.563567212;-65
-17.625;143.875;1.703266407;0.698204545;416.1069;0.46711268;0.410157584;3.085823;1.311317993;0.338485034;-13.95589;1.196663709;0.457435614;-2.39931;1.093966214;0.486756448;62.90895;-0.024249166;0.954579285;29;0.034482759;0.743347184;10;0.015572859;0.561160921;0;0.009121246;0.160004736;0;-0.205561735;0.317074817;-5;-1.119911012;0.147918753;-65
-17.625;144.125;1.223003126;0.78915285;412.7108;0.445286006;0.417371176;-6.40984;1.421301306;0.313770458;-19.59742;1.290072702;0.423484231;-10.53082;1.148765121;0.472177678;51.46042;-0.037152392;0.937709613;27;0.001334816;0.989267237;9;0.029810901;0.272681661;0;0.005561735;0.151899828;0;-0.213348165;0.307030335;-5;-1.212013348;0.125299469;-44
-17.625;144.375;0.643348583;0.896068036;417.0989;0.572026901;0.313851184;-11.731811;1.544821419;0.301065603;-25.85586;1.408970279;0.397302881;-19.21927;1.217458679;0.465863619;40.3732;0.024916574;0.96000423;28;0.006896552;0.944680171;9;0.028921023;0.28756943;-1;0.011568409;0.027905983;0;-0.285205784;0.192364603;-5;-0.729032258;0.255154609;-35
-17.625;144.625;-0.102976618;0.984937874;419.503;0.737430169;0.220486168;-7.261917;1.676414544;0.294938012;-31.56693;1.516607319;0.387717519;-27.2196;1.27133127;0.478587004;30.71842;-0.04538376;0.929662379;24;-0.026696329;0.795822849;8;0.025139043;0.343023626;-1;0.017575083;0.036003784;0;-0.307007786;0.155045106;-4;-0.187541713;0.732535216;-9
-17.375;91.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-17.375;91.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-17.375;91.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-17.375;91.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-17.375;92.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-17.375;92.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-17.375;92.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-17.375;92.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-17.375;93.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-17.375;93.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-17.375;93.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
