Tanggal Posting;Nama Tampilan;Username;Teks Tweet;Retweets;Likes;Total Interaksi
15/10/2025;rhereèeee!!!;@rhstnrmwnth;Min kan cuaca jakarta lagi panas banget, tolong banget ini kipas nya di kencengin apalagi jam jam rush hour panas banget kaya sauna  @CommuterLine;0;1;1
15/10/2025;Hazriel;@Teripangikan;Panas banget coy. Gua tidur tanpa pake kaos pun masih keringetan  Ga nyaman banget. Kenapa sih jakarta panas bgt;0;1;1
15/10/2025;zalfa ୨୧ COMMISION OPEN! ꒰ᐢ. .ᐢ꒱ IDR only ♡;@zxlfaaa;jir di jakarta doang yang pagi gerah bgt gela....;0;1;1
15/10/2025;B;@chrolucyy;sumpah udah dari kemarin2 PANAS BANGET, KEK DIPANGGANG, ga di bekasi, ga di jakarta samaaa ajaaaaaaaaa;0;1;1
15/10/2025;areum;@teeceevkoo;panas banget yaallah, segini disukabumi apakabar yang di jakarta tangeran bekasi;0;1;1
15/10/2025;Gin;@akang_yeosang;JAKARTA NAJIS PANAS BANGET;0;1;1
15/10/2025;anak kedua;@keluhantatas;jakarta gerah bgt cokkk pagi pun gaa adem gitu dah berasa gerahnya pdhl gw mandi pagi ttp gerah;0;0;0
15/10/2025;Jambret Ikan;@jambret_ikan;Seumur2 tinggal di bandung, pas di jakarta kayak kepiting rebus. Panas banget;0;0;0
15/10/2025;apz;@salmonboiiii;panas banget anjing sumpek bgt bekasi jakarta;0;0;0
15/10/2025;Jen;@jeencok;JAKARTA PANAS BANGET COOOK;0;0;0
15/10/2025;Xena;@loveyd0V37;sumpah jakarta panas banget demi allah;0;0;0
15/10/2025;yen akhire wirang ben;@wirangtenan;bajingan jakarta panas banget;0;0;0
15/10/2025;jivy;@jivyanaa;Baru keluar 5 menit aja udah keringetan, Jakarta panas banget sih! Tolong  @dibantubanksaqu  aku butuh pendingin hati Dairy Queen bentuknya Oreo Blizzard;0;0;0
15/10/2025;krestbuy;@kiwimaxxing;demi apa anjir ini panas banget gua jadi overwhelmed banget KENAPA SIH JAKARTA YA ALLAH;0;0;0
15/10/2025;ema;@deam0re;jakarta nih panas banget ya allah;0;0;0
15/10/2025;ujos;@staywokemax;PANAS BANGET JAKARTA  INI KUKUSANNYA TOLONG MATIIN DULU;0;0;0
15/10/2025;carrr;@caroolllzzz;emang lagi panas banget ini jakarta, dalem rumah aja panas;0;0;0
15/10/2025;g;@illegallygreat;buset masih pagi tapi udh berapa hari ini jakarta panas banget dah;0;0;0
15/10/2025;KIA;@koromihh;Ya allah, nih sebenernya jakarta tuh kota atau gurun sih. Panas banget, heran;0;0;0
15/10/2025;p;@ameowwricano;Jakarta ujan aja masih gerah ya;0;0;0
15/10/2025;Lifia;@catlalivya;Kayanya bukan gini deh yang dimaksud naik derajat. JAKARTA PANAS BANGET WOYYY;0;0;0
15/10/2025;joy ૮ ˶ᵔ ᵕ ᵔ˶ ა cf22 G-34b;@uterusdokja;Jakarta kenapa panas banget;0;0;0
15/10/2025;YOYA.;@seezun;ga masuk akal udah mandi tapi masih gerah arghhhhhhh padahal bukan di jakarta tapi kenapa panas bgt hello gue harus mandi berapa kali;0;0;0
15/10/2025;V;@penganutppw;Jakarta kenapa panas banget sih hari ini curiga satu kepala satu matahari deh;0;0;0
15/10/2025;achie;@anastachiee;Jakarta gerah banget ya Allah;0;0;0
15/10/2025;@pritttygurl;@pritttygurl;GUE MAKE AC AJA MASIH GERAH ANJIR INI JAKARTA KENAPA PANAS BANGET;0;0;0
15/10/2025;Jhea ı⌣ı || SAW ATEEZ;@bobocilreplay;Cuaca panas hp jadi panas gak sih? Makan RAM banyak bgt gk kayak biasanya, atau ni hp mulai soak dah;0;0;0
15/10/2025;giselle;@aes_pa;kangen jakarta dengan cuaca dingin beberapa bulan yang lalu alias hari ini panas banget syalannn;0;0;0
15/10/2025;𝒛𝒂𝒂 ₊ ⊹ ˑ ִ;@ryleovara;JAKARTA PANAS BANGET BJIR GUE SAMPE MANDI KERINGET INI;0;0;0
15/10/2025;@__matchalattae;@__matchalattae;jakarta panas banget ya allah;0;0;0
15/10/2025;tonka OPEN COMS!;@tonkasoup;HARI INI JAKARTA GERAH BGT WOUEYYY;0;0;0
15/10/2025;Sandikatama.;@mansioen;Jakarta panas banget tuh kenapa ya;0;0;0
15/10/2025;Bin.;@journalbin;jakarta panas banget setan males dah pen marah item gosong anj dahlah cape bgt macet lg cengkareng brengseg debu doang isinya juga;0;0;0
16/10/2025;Raf;@Rafinclaw;idk jakarta panas banget hari ini even ac + kipas angin di kosan didnt help?!;0;4;4
16/10/2025;NERI || SLB Teacher;@neripart2;Rumahku jakarta, setiap hari ngeluh panas banget, gerahhh... Pas tadi pagi berangkat kerja sampai depok dingin banget, habis hujan dari Subuh ceunahhh;1;1;2
16/10/2025;Luky;@berriescious;Panas banget jakarta wallahi;0;1;1
16/10/2025;panji;@WNAlamsunda;bandung cukup gerah.. ga kebayang gimana gerahnya kota pesisir macem jakarta/semarang/surabaya;0;0;0
16/10/2025;ηєℓ;@formeonel;Jakarta matahari 10 kah panas banget cok;0;0;0
16/10/2025;buntalan;@buntalanhidup;gerah banget jakarta;0;0;0
16/10/2025;Dahayu;@PBanondari;Disana brp derajat kak ? Iya panas banget. Aku biasa di bdg yg adem,pindah jakarta jd gerah + keringetan mulu;0;0;0
16/10/2025; デスK;@marseillesdaugh;Anjir, Jakarta ini udah udaranya jelek, panas banget lagi.  Keluar gw putih, balik-balik ireng & TANGAN LANGSUNG BELANG  padahal dkt.;0;0;0
16/10/2025;ACHDIAT AJIDARMA.;@balaikecah;ㅤ ㅤ Jakarta panas banget ya, tadi aja extend di Jepang (First time liburan untuk diri sendiri) ㅤ ㅤ;0;0;0
16/10/2025;࣪𖤐.˚ ݁˖ Lienn .ᐟ;@rutouyaa;baru jam 10 udah panas banget jir;0;0;0
16/10/2025;danBiru;@achmadrafif_;Jam setengah 4 pagi gini Jakarta gerah bgt gokil;0;0;0
16/10/2025;nice;@pinkcffein;jakarta belakangan ini panas banget;0;0;0
16/10/2025;Miranda Pradiva;@mirandapradiva;Jakarta panas banget asli dah;0;0;0
16/10/2025;yeontan;@yeontaaniee;PANAS BANGET ANJ KESEL  wkwkwk keknya baru kali ini selama tinggal di Jakarta kek panas banget dunia????;0;0;0
16/10/2025;Grok;@grok;Iya, suhu di Jakarta sekarang sekitar 31°C (88°F), tapi RealFeel-nya sampe 38°C (100°F) karena lembab. Panas banget emang, stay hydrated ya!;0;0;0
16/10/2025;ale ₊˚⊹☆;@143RZ;panas banget  disini udah sepanas ini apalagi jakarta woi????;0;0;0
16/10/2025;di;@silkysmall;Tinggal di bukittinggi aja apa ya. Ya Allah jakarta panas banget;0;0;0
17/10/2025;♎︎︎ 𝐌𝐢𝐟𝐭𝐚𝐡 𝐍𝐚𝐭𝐚;@im_somnia15;Jakarta kalo ujan bukannya adem malah makin gerah buset, bawaannya pengen bugil mulu;0;3;3
17/10/2025;@0xmutantx0;@0xmutantx0;Asli ini jakarta panas bgt yak, gua jarang2 ngeluh panas tp ini panas dan gerah bgt jg;2;0;2
17/10/2025;Nothing;@Bijarrrrrr;Alhamdulillah ya Allah Jakarta ujan dari kemarin kemarin panas banget;0;1;1
17/10/2025;Kevin Setio;@kevinsetio_;jakarta panas banget, gimana neraka ya;0;1;1
17/10/2025;𐙚 a t h e n a ྀི;@aksarathena;JAKARTA PANAS BANGET ALLAHUAKBAR;0;0;0
17/10/2025;.;@donahueostha;WHEN I SAID 'PANAS BANGET' IT ACTUALLY IS PANAS. Malah dibanding banding 'apalagi di Jakarta bakal lebih panas lebih abc'. YAKALO GAK IKHLAS MAH BILANG AJA DARI AWAL;0;0;0
17/10/2025;✿;@yourscenade;yunah wonhee sampe jakarta lepas jaket alias panas banget nak kamu nggak tau di sini matahari bocor kayaknya;0;0;0
17/10/2025;Ola;@y_urfavoritesky;Jakarta panas banget dah;0;0;0
17/10/2025;CTRNV;@cacatrianov;Jakarta gerah banget, ac ngga ada rasanya;0;0;0
17/10/2025;namping amoy;@urboilix;udah ujan pun gue tetep gerah  udah pake lekbong tetep ac nyala kipas nyala ini jakarta jebol neraka apa gmn ya Allah panas bgt gakuat;0;0;0
17/10/2025;aku versi gak pencitraan;@user17111994;apaan nih jakarta kgk jls abis ujan malah gerah;0;0;0
17/10/2025;navi;@navillaeri;JAKARTA PANAS BANGET;0;0;0
17/10/2025;?;@unwashedtee;anjing jakarta panas banget anjing;0;0;0
17/10/2025;poka;@poccariee;jakarta j nya jncok gerah bgt;0;0;0
17/10/2025;𝐫𝐞𝐫𝐞𝐞 ۶ৎ⭑;@iam_rreyjw;guyss nanti boleh bawa payung g si, jakarta panas banget bjirr apalagi pik yaaaa;0;0;0
17/10/2025;Hil;@micchievous;aku cari cuaca panas jakarta sampe 37° anjir payung aja ga cukup klen kudu bawa tenda;0;0;0
17/10/2025;re:;@___________bbye;Pada update jakarta hujan di mana sih? Di sini masih gerah yasalam;0;0;0
17/10/2025;88.4 Global Radio Jakarta;@884GlobalRadio;Global People! Kalo lo lebih tahan cuaca panas atau cuaca dingin? A. CUACA DINGIN @ajiSABHA   B. CUACA PANAS #GlobalRadio #GlobalMorningShow;0;0;0
17/10/2025;Grok;@grok;Tergantung lokasimu! Kalau di Jakarta, prakiraan cuaca hari ini (17 Okt 2025) menunjukkan potensi hujan ringan sore hari, dengan suhu panas hingga 38°C. Cek BMKG untuk detail lebih lanjut.;0;0;0
17/10/2025;sya! | open trip pjf day 1;@istriode;HAH TASIK SKR PANAS? BANDUNG JUGA PANAS KAK   tapi ni jakarta PANAS BANGET KAYAK LEMBAB NGAHEAB ENGAP;0;0;0
18/10/2025;TXT DARI JAKARTA;@txtdrjkt;udah malem aja masih gerah ini, kaga ada angin sama sekali;24;122;146
18/10/2025;zenélie;@robeenico;mereka tuh kebanyakan dari kampung/pesantren plosok. udah gerah banget, fomo berat mau ikutan demo ke gedung trans tv di jakarta tapi ga punya duit buat jalan, jadi yaudah demo ke yang masih 1 perusahaan aja dah modal bensin sama rokok jadi;0;25;25
18/10/2025;Rizky Aziz;@rizkyaziz16;Di Jakarta juga begitu, hujan malah terasa gerah dan hawanya panas;0;1;1
18/10/2025;rob.;@dinospotter;jakarta panas banget ya ternyata, tadi jam 4 an pas landing tuh langsung keringetan haha.;0;1;1
18/10/2025;berangberanglaut;@enhydralutrisea;Buset, ga kebayang nanti di Jakarta gimana. Kita yang uda biasa sama cuaca panas aja masih kerasa ini panasnya gila bat, apa lagi doi ya;0;1;1
18/10/2025;Aviel G.;@Myungjye;ᅠ Kayaknya kalau mau reading di public space Jakarta enaknya sore-sore gak sih? Ya walaupun gerah tetep gak sepanas pas siang. Sini kak ke Paris, banyak public space yang adem (kecuali kakak kesini pas lagi summer).     ᅠ;0;0;0
18/10/2025;ؘ;@juyeonjy;Mas, jakarta bukannya lagi panas, apa kaga gerah outfit begitu;0;0;0
18/10/2025;Ribeiro Borges;@rv_97_99;Panas banget anjeng Jakarta 33°C terasa seperti 39°C;0;0;0
18/10/2025;wen;@boynmaxx;jakarta panas banget anjeng;0;0;0
18/10/2025;LV but not Louis Vuitton;@lvxyduvey;Cuma satu yang gw kurang suka dari film ini. Tonenya ya Allah, gw ngeliat tone warna filmnya gerah banget, keknya panas banget gituh. Udah mana di Jakarta lagi panas panasnya;0;0;0
18/10/2025;Dikaaa;@halloinidika;Gerah banget Jakarta;0;0;0
18/10/2025;cha;@kwongeunbi;Panas banget Jakarta;0;0;0
18/10/2025;Zaky;@Zakyyyyyxnx;Panas banget tensi nya dul;0;0;0
18/10/2025;mii • REST;@danjesshi;hari ini jakarta panas banget tapi gapapa kebantu sama konser lykn yang nyejukin hati gue ini #LYKNDuskAndDawnConcerD1 #LYKN;0;0;0
18/10/2025;𝐸ARL.;@abrakamantra;ㅤ Setuju, Jakarta should have more public space tapi kalau panasnya kayak matahari jarak 5 cm di atas kepala gini dan super gerah gini— tetep males buat keluar. Mungkin ini saatnya kabur demi bisa menikmati public place adem. ㅤ;0;0;0
18/10/2025;Una 26;@unaserine;jakarta panas banget gakuat;0;0;0
18/10/2025;nana ✧ JAYPRIL;@saturnj4y;kalo surabaya matahari nya ada sepuluh ini jakarta matahari nya ada sebelas anj panas banget;0;0;0
18/10/2025;tata. #TEAMCHENLE;@amogosipta;Kayaknya krn kepanasan deh.. energinya udh keserep sama panasnya jis dan jakarta  aku sih pas nonton liatnya mereka lebih ke gerah gitu makanya pas ment langsung pada nyari handuk + air + deketin kipas;0;0;0
18/10/2025;nAtt ૮.◜◡◝ა;@illulabyss;jakarta panas banget...;0;0;0
18/10/2025;누이.;@JHalu_1802;Indonesia lagi panas gini enhypen malah ke Jakarta, apa ga makin gerah tuh engene?;0;0;0
19/10/2025;dy;@diyaww;cirebon panas banget ya ampun melebihi jakarta  gue lapa bawa mini fan pula;0;1;1
19/10/2025;dinuu;@dinuunotdino;Buset panas banget Jakarta hari ini. Mana macet lagi :));1;0;1
19/10/2025;nyo.;@anyanjir;Sumpah ga boong jakarta gerah bgt;0;1;1
19/10/2025;dhan;@kalicodeaja;Gimana cuaca Jakarta hari ini??? Jogja terpantau panas mendung tp hawanya panas banget  @Greesel_JKT48  #Greeather;0;1;1
19/10/2025;M. Dewa Baskoro;@devvasko;Panas banget Jakarta;0;0;0
19/10/2025;Roche;@rochetale;Orang bikin konten bilang Solo panas banget gak sesuai review tiktok. Wkwkw bacanya kaya apaan sih kan emang cuacanya lagi panas terus di komen pada bandingin panas Solo ama Jakarta. Giliran orang Solonya komen udah gausah pada disini... (1);0;0;0
19/10/2025;𝘨𝘳𝘢𝘴𝘴;@hiddeninverdure;Negara Jakarta panas banget buset;0;0;0
19/10/2025;𝚙𝚘𝚗𝚊𝚔𝚊𝚗 𝚣𝚎𝚞𝚜;@ponzeus_;ini jakarta balik ke pengaturan pabrik njir, jam segini udah gerah aja;0;0;0
19/10/2025;You're My Bliss;@cn_sepgu;Jakarta panas banget Ya Allah;0;0;0
19/10/2025;G.;@aeichanr;eh panas banget kayanya di Jakarta. udah habis es teh berapa gelas Saung?;0;0;0
20/10/2025;j;@happyrawrrrrrr;jakarta kenapa panas banget ya padahal mendung;1;16;17
20/10/2025;Palm sugar yg reguler extra ice gula normal;@Garagaragara20;Ini jakarta lg gk ada angin apa yaa gerah bangett;0;15;15
20/10/2025;Nunaaa;@semurbetawi_;Antrian masih panjang, gerah bener kaga ada kipas angin. Antrian panjang.. Klo di puskesmas di Jakarta semua udah berAC. Huft maap masih susah adaptasi sama infrastruktur disini;0;1;1
20/10/2025;Firman Maulana;@firmanasgani;Panas banget euy Jakarta. Ternyata siksaan makin berat karena udh satu tahun.;0;0;0
20/10/2025;𝒷 𝒶 𝓎 𝑒 𝓂;@iBayem;iyo iki, jakarta gerah banget.;0;0;0
20/10/2025;Gilang C. Ramadhan;@GilangGee;Sumpah ini panas banget jakarta. Gue jalan dari GI ke MRT HI kuyup njir. Mau pulang naik taksi tp kok ke gandaria aja 100 ribu lebih mahal huhu;0;0;0
20/10/2025;moonlight;@xxaMYGdala;Ini jakarta jam 1 tengah malem gerah banget astaga;0;0;0
20/10/2025;S.;@Sunagho;Pantesan Jakarta panas banget ternyata ada abang;0;0;0
20/10/2025;𝘼rchie.;@shortofespresso;PANAS BANGET JAKARTA.;0;0;0
20/10/2025;na;@hiitsmena;jir hari ini jakarta panas banget ga sih. gue di titik sampe pusing saking panas nya;0;0;0
20/10/2025;eviL bijeL ૮ _ _ ა ᶻ z ᶻ;@brutallyeepy;Jakarta panas banget;0;0;0
21/10/2025;Kiki;@kiknovr;semua temen gue pengen jadi hot momma, makanya jakarta jadi panas banget ini;0;1;1
21/10/2025;kamuuu siapaaa?;@fdiiahfd;Jakarta lagi panas banget cuacanya;0;1;1
21/10/2025;badboy;@arrafiinrazhm;buset dahh ini jakarta hari ini panas banget anjir padahal abis ujan. apa karena ujan nya sebentar kali ya..‍;0;0;0
21/10/2025;mbaddieva;@BAWAN666ORENG;najis gerah bgt jakarta hoek;0;0;0
21/10/2025;୭ৎ;@wonhxee;seru banget kakakkk, meskipun udara nya panas banget tapi seru kok. aku pertama kali ke Jakarta;0;0;0
21/10/2025;ؘ;@curryhoki;jakarta panas banget okeee;0;0;0
21/10/2025;Nebula;@itunebula;Jakarta panas banget bangsatttt;0;0;0
21/10/2025;Muggle Born;@MuggleBorrrn;Astaga token mati lagi mana jam maintenance. Jakarta gerah banget gila sih……;0;0;0
21/10/2025;Keii;@KeinICallUMyOwn;Jakarta gila ya panas banget jam segini padahal;0;0;0
21/10/2025;LISA.;@Laliza;SERU AMAT MUKBANG?!?! Panas banget ya di jakarta? Duh kamu harusnya jajan es teh;0;0;0
21/10/2025;dey/dem;@deyafterdark;gimana cerita ini jakarta jam 6 pagi aja gerah;0;0;0
21/10/2025;alma ♡;@tsumgitori;menurutku ngga begitu lama sih kak. aku pake pagi sebelum berangkat tapi aku naik transum, kena matahari dan angin dan emang lagi gerah bgt kan jakarta.. mungkin akan aku coba juga kalo naik mobil full ac;0;0;0
21/10/2025;Search my name in KBBI;@ifsanlorong;Kayak Jakarta nih udah panas banget, jangan banyak dibangun Mall mulu sih. Ada aja tiap tahun gebrakan Mall baru. Banyak-banyakin lahan hijau sih.;0;0;0
21/10/2025;Balalala~;@SnowyID7;Jakarta jam 6 pagi gerah bgtttt;0;0;0
21/10/2025;JJ;@roughpufff;balikan plisss ini jakarta udh panas banget gara² suasana nya hati opang;0;0;0
21/10/2025;L.Satrio (he/him);@LilikSatrio;Cepet deh musim hujan yg hebat tiba udah gerah banget ini Jakarta.;0;0;0
22/10/2025;daye;@dayeqt;Kemarin2 panas banget, sekarang giliran hujan, buset deres banget. Badai, Jakarta langsung banjir di mana2. hati2 di jalan, guys!!;0;2;2
22/10/2025;dipsy;@yaudaiyya;jakarta panas banget najis;0;2;2
22/10/2025;Marita Theresia;@carrygeonhee;Panas banget Jakarta;0;0;0
22/10/2025;juviest 𓃱 mama nya yusril, ayon, sean, lui;@gunuktelkomsel;PANAS BANGET KOCAK JAKARTA;0;0;0
22/10/2025;xin;@xintheexplorer;JAKARTA PANAS BANGET ANJIREERRRR;0;0;0
22/10/2025;Jakarta.;@Jakxarta;Udara nya cok. Panas banget.;0;0;0
22/10/2025;Yang Orang Suka;@YOshu0;Holy shit, jakarta panas banget siang ini;0;0;0
22/10/2025;tere 𓂃 ࣪˖ ִֶָ𐀔;@pieellie_;bijrr ini jakarta panas banget -____-;0;0;0
22/10/2025;yuppi;@yyuppym;jakarta panas banget asli, beradaptasi dengan suhu lagi;0;0;0
22/10/2025;Sapta Hadipratama;@bovensjunior;jakarta panas banget mau pindah ke sukabumi ajaa;0;0;0
22/10/2025;iyanto;@telkomseal_;JAKARTA PANAS BANGET SIH;0;0;0
22/10/2025;@Aventxurine;@Aventxurine;Jakarta panas banget. Stress.;0;0;0
22/10/2025;َ;@myusngjae;Ternyata kalian betah banget ya di sana. Udah saatnya masukin Jakarta nanti di konser kalian, call? Tapi kan Indonesia lagi panas banget, kamu nggak merasa terancam kah sama panasnya? Terima kasih, Minju! Lagu kesukaan kamu yang mana nih?;0;0;0
23/10/2025;uti;@berryythia;ini jakarta panas banget ya Allah, padahal semalem hujan. kirain ga akan sepanas itu hari ini;0;0;0
23/10/2025;𝘨𝘳𝘢𝘴𝘴;@hiddeninverdure;Jakarta is scorching hot. Panas banget berasa dipanggang;0;0;0
23/10/2025;mara;@__sparklesito;jakarta cerah bgt hari ini (padahal pengen ujan lagi biar ga gerah gerah bgt);0;0;0
23/10/2025;lain°is;@sweeetoothh;cuacanya lagi ga jelas banget Jakarta tapi akhir² ini hujan terus sih siang nya tapi kadang panas banget ampe mau minum es terus aja rasanya  @beautales_;0;0;0
24/10/2025;＊;@Renjuny;jakarta oke banget ^^ tapi panas banget, gatau siapa yang lagi cemburu buta;0;0;0
25/10/2025;jeje;@thvassss;jakarta musim panas emang bikin gerah, tapi pas musim hujan lebih takut soalnya bakal ribet bgt nonton konser kalo hari hujan;0;6;6
25/10/2025;Retno Y. Azarine;@retnoyazarine;Ini Jakarta apa Surabaya ya yaampun panas banget Ya Tuhan;0;0;0
25/10/2025;lee | CF22 - P48;@muxlee;jakarta panas banget yaolo ga bisa mikir;0;0;0
26/10/2025;Bara;@trickyinvestor;Selain polusi, memang tantangan lari di kota kayak jakarta ini adalah suhu panas bisa di atas 30 derajat dan kelembapan di atas 70%. Resiko terbesarnya kena heatstroke yg mana ini masuk ke fase darurat medis. Terlebih kalo lg intensitas tinggi pas race dan lg dehidrasi parah.;1;7;8
26/10/2025;jklloir;@jklloir;Difoto without consent aja udh mengganggu bgt. Blm nyebutin potensi muka kita disalahgunakan buat dibikin deep fake misalnya. Sungguh pake masker, apalagi di jakarta sambil lari tuh gerah ga enak;0;0;0
27/10/2025;Gi;@aenjji_;Perasaan jakarta hujan deh, kenapa sampe kosan gerah bgt;0;0;0
27/10/2025;Na(naś) roxkstargf;@ltysoxo;jakarta mendung tapi gerah banget kenapa ya;0;0;0
27/10/2025;Run.;@dahmasabegitu;Orang Jakarta biasa dikasih suhu 30-32⁰C, bilang cuaca panas banget, giliran suhunya 26⁰ tarik selimut.;0;0;0
28/10/2025;진;@skyforjinnie;jakarta + hujan + ac-an di kamar berasa di kutub????! aneh bgt dinginnya melebihi ac central kantor bjir, tp kl lg cuaca panas jg naudzubillah sih;0;0;0
29/10/2025;wed | hoodieboi;@g0njuboi;jakarta seharian panas banget, mendadak hujan deres kocak;0;0;0
29/10/2025;:P;@risermont;siapa si yang lagi cemburu panas banget jakarta;0;0;0
30/10/2025;Jiya;@jieyajieye;Jakarta kalo pagi-siang panas banget, kalo udah sore gini ujan gede mana serem lagi;1;12;13
30/10/2025;𝑨𝒅𝒊;@AdianaGrindr;udah gerah sama jakarta, apa pindah surabaya aja ya?;0;1;1
30/10/2025;Arz;@arazelaz;Jakarta lagi kenapa ya? Siang panas banget sampe nusuk kulit, tapi sorenya hujan lebat sampe gelap banget langit. Gue ampe tumbang karena perubahan cuaca ekstrem gini;0;0;0
30/10/2025;yuue;@kyuuemi;Dengan gimmick 'jakarta gerah ya' ny itu;0;0;0
30/10/2025;tari.;@markfapsi;jakarta panas banget allahuakbar;0;0;0
30/10/2025;gio;@grogorioalvrz;JAKARTA PANAS BANGET ANJGG;0;0;0
31/10/2025;wanaaaa;@Kailin_0;Jakarta kalo lagi terang panas banget, sekalinya ujan langsung ada berita 'hujan dijakarta mengandung mikro plastik' Sama 'hujan dijakarta beracun' Wtf?!;0;0;0
31/10/2025;Joko Joestar;@digitaldorms;Yang pake cardigan Uniqlo x Needles di Jakarta, fix psikopat. Panas banget asli;0;0;0
01/11/2025;sendy;@sendysantuy123;Hari ini Jakarta Tangsel panas gerah sumuk cuy;1;7;8
01/11/2025;♎︎︎ 𝐌𝐢𝐟𝐭𝐚𝐡 𝐍𝐚𝐭𝐚;@im_somnia15;Iyaa bener, tapi tetep kerasa gerah di Jakarta;0;0;0
01/11/2025;galileo;@kimsabuj;batam panas banget gila, sampe jakarta langsung mendung;0;0;0
02/11/2025;Anton B Hendra;@antonbhendra;Cibubur, Jakarta ujan tp gerah...;0;2;2
02/11/2025;Om Dolle;@SambilNgopiYuk;Jakarta ini gerah banget, lah.;0;0;0
02/11/2025;ᴋᴋᴜʀᴀ;@_cewri;hp ku kena green light  kayaknya karena kemarin siang kan panas banget jakarta, nah itu hp aku taro tas padahal tapi tetep panas banget kayak setrikaan. aku juga sampe matiin data tapi tetep panas. terus malemnya muncul tuh haha gatau ah ganti hp aja bete anjir;0;0;0
02/11/2025;ni;@miawroad;YAALLAH JAKARTA PANAS BANGET SIH;0;0;0
02/11/2025;clairé| lagi sedih;@nailongdino;gw gak kuat jakarta PANAS BANGET anjg;0;0;0
02/11/2025;•᷄ɞ•᷅;@gomnoona;jakarta panas banget;0;0;0
02/11/2025;RIDHO PANGGIL AJA DOY;@exFJKT48;Mana iya lagi auw panas banget nih jakarta;0;0;0
02/11/2025;Bintanggg;@btrkh04;iya jakarta PANAS BANGET;0;0;0
02/11/2025;Christa Sydney;@christasyd;Jangankan di Edinburgh, Jakarta hujan terus aja bikin gue bete kangen cuaca panas;0;0;0
03/11/2025;Blide;@theytoufher;Blide make full hitam di jakarta, geraahh banget. Ga indoor ga outdoor sama aja gerahnya. Onde ga gerah kah?;0;1;1
03/11/2025;faye;@takeawayajaa;asli gila jakarta panas banget coooo membakarrr jiwAaaa (late tweet tadi jam 12 ngegojek motor 45 menit);0;0;0
03/11/2025;lia;@morillia_lhk;gerah-gerahnya jakarta berasa bet keluar layar;0;0;0
04/11/2025;key;@satuduainiaran;Jakarta panas banget sinting;0;0;0
04/11/2025;Bece;@bsonqmin;Jakarta panas banget streessss;0;0;0
04/11/2025;ray;@haoyunws;jakarta panas banget gila ya;0;0;0
05/11/2025;Rarass;@rarasas12;Sumpah Jakarta hari ini panas banget;0;1;1
05/11/2025;veforwang;@verinagst;Wkwwkkwkw abis dari mesir cuaca dingin tapi panas banget jadi gak pake topi terus dihajat ke bangkok dan motoran di jakarta;0;0;0
05/11/2025;Wow;@bicislover;Jakarta panas banget cooo;0;0;0
06/11/2025;Elestra;@elestraaa_;Duhh segini aja Bandung gerah, gimana kalo gua ke Jakarta lagi ya, beneran jadi pepes.;1;12;13
